prodotto_id,codice_barre,nome,descrizione,categoria,prezzo_netto,iva_percento,prezzo_lordo,attivo,updated_at
4129,8598393215807,Prodotto Igiene Bio 4129,Prodotto Igiene Bio 4129 - descrizione commerciale,Igiene,2.49,10,2.74,1,2026-01-05 09:25:01
4130,8364769805138,Prodotto Casa Convenienza 4130,Prodotto Casa Convenienza 4130 - descrizione commerciale,Casa,10.56,10,11.62,1,2026-01-13 09:25:01
4131,8818562787092,Prodotto Casa Extra 4131,Prodotto Casa Extra 4131 - descrizione commerciale,Casa,10.96,10,12.06,1,2026-01-19 09:25:01
4132,8582994045343,Prodotto Alimentari Bio 4132,Prodotto Alimentari Bio 4132 - descrizione commerciale,Alimentari,1.23,10,1.35,1,2026-01-04 09:25:01
4133,8103772634457,Prodotto Igiene Classico 4133,Prodotto Igiene Classico 4133 - descrizione commerciale,Igiene,7.27,10,8.0,1,2026-01-11 09:25:01
4134,8172150293797,Prodotto Igiene Formato Famiglia 4134,Prodotto Igiene Formato Famiglia 4134 - descrizione commerciale,Igiene,5.2,10,5.72,1,2026-01-01 09:25:01
4135,8760871361233,Prodotto Surgelati Classico 4135,Prodotto Surgelati Classico 4135 - descrizione commerciale,Surgelati,3.21,10,3.53,1,2026-01-25 09:25:01
4136,8227557498264,Prodotto Alimentari Integrale 4136,Prodotto Alimentari Integrale 4136 - descrizione commerciale,Alimentari,3.33,10,3.66,1,2026-01-24 09:25:01
4137,8100640751505,Prodotto Bevande Integrale 4137,Prodotto Bevande Integrale 4137 - descrizione commerciale,Bevande,2.19,10,2.41,0,2026-01-28 09:25:01
4138,8720966786034,Prodotto Bevande Extra 4138,Prodotto Bevande Extra 4138 - descrizione commerciale,Bevande,2.65,10,2.92,1,2026-01-25 09:25:01
4139,8768995178585,Prodotto Latticini Tradizionale 4139,Prodotto Latticini Tradizionale 4139 - descrizione commerciale,Latticini,1.33,10,1.46,1,2026-01-27 09:25:01
4140,8655968499186,Prodotto Latticini Classico 4140,Prodotto Latticini Classico 4140 - descrizione commerciale,Latticini,1.23,10,1.35,1,2026-01-05 09:25:01
4141,8386923493236,Prodotto Surgelati Formato Famiglia 4141,Prodotto Surgelati Formato Famiglia 4141 - descrizione commerciale,Surgelati,2.31,10,2.54,1,2026-01-12 09:25:01
4142,8168123705282,Prodotto Latticini Integrale 4142,Prodotto Latticini Integrale 4142 - descrizione commerciale,Latticini,2.53,10,2.78,1,2026-01-10 09:25:01
4143,8436381905112,Prodotto Igiene Bio 4143,Prodotto Igiene Bio 4143 - descrizione commerciale,Igiene,7.74,10,8.51,1,2026-01-20 09:25:01
4144,8842465664310,Prodotto Bevande Bio 4144,Prodotto Bevande Bio 4144 - descrizione commerciale,Bevande,0.63,10,0.69,1,2026-01-23 09:25:01
4145,8546932752618,Prodotto Bevande Extra 4145,Prodotto Bevande Extra 4145 - descrizione commerciale,Bevande,1.3,10,1.43,1,2026-01-01 09:25:01
4146,8719143707997,Prodotto Casa Convenienza 4146,Prodotto Casa Convenienza 4146 - descrizione commerciale,Casa,7.36,10,8.1,1,2026-01-19 09:25:01
4147,8799082731518,Prodotto Latticini Classico 4147,Prodotto Latticini Classico 4147 - descrizione commerciale,Latticini,2.23,10,2.45,1,2026-01-06 09:25:01
4148,8565790565836,Prodotto Bevande Integrale 4148,Prodotto Bevande Integrale 4148 - descrizione commerciale,Bevande,2.72,10,2.99,1,2026-01-10 09:25:01
4149,8419292513548,Prodotto Igiene Classico 4149,Prodotto Igiene Classico 4149 - descrizione commerciale,Igiene,8.7,10,9.57,1,2026-01-29 09:25:01
4150,8329641630895,Prodotto Surgelati Bio 4150,Prodotto Surgelati Bio 4150 - descrizione commerciale,Surgelati,3.52,10,3.87,1,2026-01-27 09:25:01
4151,8899909799577,Prodotto Alimentari Senza Zucchero 4151,Prodotto Alimentari Senza Zucchero 4151 - descrizione commerciale,Alimentari,1.35,10,1.49,1,2026-01-30 09:25:01
4152,8907376133683,Prodotto Panetteria Senza Zucchero 4152,Prodotto Panetteria Senza Zucchero 4152 - descrizione commerciale,Panetteria,3.25,10,3.58,1,2026-01-17 09:25:01
4153,8287216232489,Prodotto Casa Bio 4153,Prodotto Casa Bio 4153 - descrizione commerciale,Casa,3.83,10,4.21,1,2026-01-09 09:25:01
4154,8820558353715,Prodotto Bevande Formato Famiglia 4154,Prodotto Bevande Formato Famiglia 4154 - descrizione commerciale,Bevande,2.61,10,2.87,1,2026-01-21 09:25:01
4155,8260218449150,Prodotto Igiene Bio 4155,Prodotto Igiene Bio 4155 - descrizione commerciale,Igiene,4.57,10,5.03,1,2026-01-04 09:25:01
4156,8632961026797,Prodotto Igiene Extra 4156,Prodotto Igiene Extra 4156 - descrizione commerciale,Igiene,4.14,10,4.55,1,2026-01-16 09:25:01
4157,8388339112445,Prodotto Igiene Senza Zucchero 4157,Prodotto Igiene Senza Zucchero 4157 - descrizione commerciale,Igiene,2.65,10,2.92,1,2026-01-08 09:25:01
4158,8207866802422,Prodotto Igiene Convenienza 4158,Prodotto Igiene Convenienza 4158 - descrizione commerciale,Igiene,7.27,10,8.0,1,2026-01-03 09:25:01
4159,8139728574267,Prodotto Alimentari Premium 4159,Prodotto Alimentari Premium 4159 - descrizione commerciale,Alimentari,5.0,10,5.5,0,2026-01-18 09:25:01
4160,8838161152955,Prodotto Surgelati Integrale 4160,Prodotto Surgelati Integrale 4160 - descrizione commerciale,Surgelati,4.7,10,5.17,1,2026-01-25 09:25:01
4161,8892928613480,Prodotto Panetteria Tradizionale 4161,Prodotto Panetteria Tradizionale 4161 - descrizione commerciale,Panetteria,1.35,10,1.49,1,2026-01-26 09:25:01
4162,8943656846148,Prodotto Surgelati Senza Zucchero 4162,Prodotto Surgelati Senza Zucchero 4162 - descrizione commerciale,Surgelati,7.35,10,8.09,1,2026-01-24 09:25:01
4163,8633703314312,Prodotto Alimentari Bio 4163,Prodotto Alimentari Bio 4163 - descrizione commerciale,Alimentari,3.14,10,3.45,0,2026-01-30 09:25:01
4164,8433334500027,Prodotto Alimentari Convenienza 4164,Prodotto Alimentari Convenienza 4164 - descrizione commerciale,Alimentari,5.8,10,6.38,1,2026-01-21 09:25:01
4165,8960081693665,Prodotto Panetteria Formato Famiglia 4165,Prodotto Panetteria Formato Famiglia 4165 - descrizione commerciale,Panetteria,1.06,10,1.17,1,2026-01-09 09:25:01
4166,8275594411830,Prodotto Latticini Tradizionale 4166,Prodotto Latticini Tradizionale 4166 - descrizione commerciale,Latticini,2.37,10,2.61,1,2026-01-09 09:25:01
4167,8289870487662,Prodotto Panetteria Formato Famiglia 4167,Prodotto Panetteria Formato Famiglia 4167 - descrizione commerciale,Panetteria,1.63,10,1.79,1,2026-01-22 09:25:01
4168,8338022411996,Prodotto Bevande Convenienza 4168,Prodotto Bevande Convenienza 4168 - descrizione commerciale,Bevande,1.94,10,2.13,1,2026-01-15 09:25:01
4169,8155873100222,Prodotto Igiene Extra 4169,Prodotto Igiene Extra 4169 - descrizione commerciale,Igiene,2.13,10,2.34,1,2026-01-01 09:25:01
4170,8624850899776,Prodotto Latticini Senza Zucchero 4170,Prodotto Latticini Senza Zucchero 4170 - descrizione commerciale,Latticini,4.6,10,5.06,1,2026-01-24 09:25:01
4171,8417622397874,Prodotto Casa Bio 4171,Prodotto Casa Bio 4171 - descrizione commerciale,Casa,10.5,10,11.55,1,2026-01-26 09:25:01
4172,8664810703157,Prodotto Latticini Extra 4172,Prodotto Latticini Extra 4172 - descrizione commerciale,Latticini,2.09,10,2.3,1,2026-01-11 09:25:01
4173,8364766223093,Prodotto Bevande Integrale 4173,Prodotto Bevande Integrale 4173 - descrizione commerciale,Bevande,0.71,10,0.78,1,2026-01-31 09:25:01
4174,8965332731468,Prodotto Alimentari Integrale 4174,Prodotto Alimentari Integrale 4174 - descrizione commerciale,Alimentari,1.31,10,1.44,1,2026-01-16 09:25:01
4175,8123857552677,Prodotto Casa Formato Famiglia 4175,Prodotto Casa Formato Famiglia 4175 - descrizione commerciale,Casa,1.61,10,1.77,1,2026-01-14 09:25:01
4176,8486944165167,Prodotto Igiene Extra 4176,Prodotto Igiene Extra 4176 - descrizione commerciale,Igiene,6.34,10,6.97,1,2026-01-29 09:25:01
4177,8321780615776,Prodotto Alimentari Tradizionale 4177,Prodotto Alimentari Tradizionale 4177 - descrizione commerciale,Alimentari,3.75,10,4.12,1,2026-01-26 09:25:01
4178,8502141096735,Prodotto Surgelati Extra 4178,Prodotto Surgelati Extra 4178 - descrizione commerciale,Surgelati,2.31,10,2.54,1,2026-01-22 09:25:01
4179,8324400175215,Prodotto Surgelati Bio 4179,Prodotto Surgelati Bio 4179 - descrizione commerciale,Surgelati,5.7,10,6.27,1,2026-01-05 09:25:01
4180,8832636682866,Prodotto Latticini Extra 4180,Prodotto Latticini Extra 4180 - descrizione commerciale,Latticini,4.71,10,5.18,1,2026-01-09 09:25:01
4181,8762387772705,Prodotto Igiene Premium 4181,Prodotto Igiene Premium 4181 - descrizione commerciale,Igiene,7.5,10,8.25,1,2026-01-07 09:25:01
4182,8661528829624,Prodotto Latticini Extra 4182,Prodotto Latticini Extra 4182 - descrizione commerciale,Latticini,4.81,10,5.29,1,2026-01-23 09:25:01
4183,8895911309155,Prodotto Panetteria Senza Zucchero 4183,Prodotto Panetteria Senza Zucchero 4183 - descrizione commerciale,Panetteria,2.45,10,2.7,0,2026-01-25 09:25:01
4184,8491049862780,Prodotto Latticini Classico 4184,Prodotto Latticini Classico 4184 - descrizione commerciale,Latticini,3.76,10,4.14,1,2026-01-28 09:25:01
4185,8832459254444,Prodotto Igiene Bio 4185,Prodotto Igiene Bio 4185 - descrizione commerciale,Igiene,6.3,10,6.93,1,2026-01-03 09:25:01
4186,8714301020964,Prodotto Igiene Extra 4186,Prodotto Igiene Extra 4186 - descrizione commerciale,Igiene,6.41,10,7.05,1,2026-01-10 09:25:01
4187,8222739750192,Prodotto Casa Classico 4187,Prodotto Casa Classico 4187 - descrizione commerciale,Casa,1.07,10,1.18,0,2026-01-09 09:25:01
4188,8130427677633,Prodotto Latticini Integrale 4188,Prodotto Latticini Integrale 4188 - descrizione commerciale,Latticini,3.97,10,4.37,1,2026-01-04 09:25:01
4189,8411601524038,Prodotto Panetteria Senza Zucchero 4189,Prodotto Panetteria Senza Zucchero 4189 - descrizione commerciale,Panetteria,4.01,10,4.41,1,2026-01-31 09:25:01
4190,8696860182388,Prodotto Surgelati Integrale 4190,Prodotto Surgelati Integrale 4190 - descrizione commerciale,Surgelati,4.82,10,5.3,1,2026-01-05 09:25:01
4191,8531240198805,Prodotto Surgelati Tradizionale 4191,Prodotto Surgelati Tradizionale 4191 - descrizione commerciale,Surgelati,6.46,10,7.11,1,2026-01-05 09:25:01
4192,8115112519622,Prodotto Panetteria Classico 4192,Prodotto Panetteria Classico 4192 - descrizione commerciale,Panetteria,4.31,10,4.74,1,2026-01-20 09:25:01
4193,8738399357129,Prodotto Igiene Formato Famiglia 4193,Prodotto Igiene Formato Famiglia 4193 - descrizione commerciale,Igiene,2.93,10,3.22,1,2026-01-19 09:25:01
4194,8244905923450,Prodotto Latticini Premium 4194,Prodotto Latticini Premium 4194 - descrizione commerciale,Latticini,4.39,10,4.83,1,2026-01-09 09:25:01
4195,8969764945281,Prodotto Casa Formato Famiglia 4195,Prodotto Casa Formato Famiglia 4195 - descrizione commerciale,Casa,2.36,10,2.6,1,2026-01-12 09:25:01
4196,8955476792206,Prodotto Surgelati Premium 4196,Prodotto Surgelati Premium 4196 - descrizione commerciale,Surgelati,7.33,10,8.06,1,2026-01-17 09:25:01
4197,8115893642034,Prodotto Igiene Bio 4197,Prodotto Igiene Bio 4197 - descrizione commerciale,Igiene,2.04,10,2.24,1,2026-01-02 09:25:01
4198,8213690814169,Prodotto Alimentari Classico 4198,Prodotto Alimentari Classico 4198 - descrizione commerciale,Alimentari,2.43,10,2.67,1,2026-01-31 09:25:01
4199,8627056561575,Prodotto Panetteria Classico 4199,Prodotto Panetteria Classico 4199 - descrizione commerciale,Panetteria,1.08,10,1.19,1,2026-01-23 09:25:01
4200,8297569420801,Prodotto Bevande Tradizionale 4200,Prodotto Bevande Tradizionale 4200 - descrizione commerciale,Bevande,2.57,10,2.83,1,2026-01-01 09:25:01
4201,8283047484873,Prodotto Alimentari Senza Zucchero 4201,Prodotto Alimentari Senza Zucchero 4201 - descrizione commerciale,Alimentari,4.12,10,4.53,1,2026-01-07 09:25:01
4202,8516389123285,Prodotto Alimentari Premium 4202,Prodotto Alimentari Premium 4202 - descrizione commerciale,Alimentari,5.96,10,6.56,1,2026-01-09 09:25:01
4203,8581490348533,Prodotto Surgelati Integrale 4203,Prodotto Surgelati Integrale 4203 - descrizione commerciale,Surgelati,6.35,10,6.99,1,2026-01-22 09:25:01
4204,8373801113966,Prodotto Bevande Extra 4204,Prodotto Bevande Extra 4204 - descrizione commerciale,Bevande,2.93,10,3.22,0,2026-01-18 09:25:01
4205,8310176729458,Prodotto Latticini Premium 4205,Prodotto Latticini Premium 4205 - descrizione commerciale,Latticini,1.84,10,2.02,1,2026-01-25 09:25:01
4206,8246218443029,Prodotto Casa Convenienza 4206,Prodotto Casa Convenienza 4206 - descrizione commerciale,Casa,2.41,10,2.65,1,2026-01-23 09:25:01
4207,8584508489468,Prodotto Casa Convenienza 4207,Prodotto Casa Convenienza 4207 - descrizione commerciale,Casa,8.84,10,9.72,1,2026-01-12 09:25:01
4208,8319266966593,Prodotto Igiene Bio 4208,Prodotto Igiene Bio 4208 - descrizione commerciale,Igiene,6.35,10,6.99,1,2026-01-26 09:25:01
4209,8296469289545,Prodotto Casa Premium 4209,Prodotto Casa Premium 4209 - descrizione commerciale,Casa,6.54,10,7.19,1,2026-01-12 09:25:01
4210,8911042654180,Prodotto Surgelati Convenienza 4210,Prodotto Surgelati Convenienza 4210 - descrizione commerciale,Surgelati,6.23,10,6.85,0,2026-01-22 09:25:01
4211,8664949397470,Prodotto Bevande Premium 4211,Prodotto Bevande Premium 4211 - descrizione commerciale,Bevande,0.59,10,0.65,1,2026-01-25 09:25:01
4212,8301127096109,Prodotto Surgelati Integrale 4212,Prodotto Surgelati Integrale 4212 - descrizione commerciale,Surgelati,5.21,10,5.73,1,2026-01-23 09:25:01
4213,8991853391201,Prodotto Alimentari Formato Famiglia 4213,Prodotto Alimentari Formato Famiglia 4213 - descrizione commerciale,Alimentari,2.93,10,3.22,1,2026-01-23 09:25:01
4214,8758839057864,Prodotto Bevande Integrale 4214,Prodotto Bevande Integrale 4214 - descrizione commerciale,Bevande,2.95,10,3.25,1,2026-01-29 09:25:01
4215,8267701107194,Prodotto Alimentari Extra 4215,Prodotto Alimentari Extra 4215 - descrizione commerciale,Alimentari,4.7,10,5.17,1,2026-01-27 09:25:01
4216,8460370358720,Prodotto Surgelati Formato Famiglia 4216,Prodotto Surgelati Formato Famiglia 4216 - descrizione commerciale,Surgelati,1.67,10,1.84,1,2026-01-12 09:25:01
4217,8287390943372,Prodotto Alimentari Tradizionale 4217,Prodotto Alimentari Tradizionale 4217 - descrizione commerciale,Alimentari,0.94,10,1.03,1,2026-01-13 09:25:01
4218,8944537149158,Prodotto Igiene Convenienza 4218,Prodotto Igiene Convenienza 4218 - descrizione commerciale,Igiene,6.61,10,7.27,1,2026-01-07 09:25:01
4219,8167877873525,Prodotto Latticini Convenienza 4219,Prodotto Latticini Convenienza 4219 - descrizione commerciale,Latticini,2.67,10,2.94,1,2026-01-18 09:25:01
4220,8343639026742,Prodotto Latticini Premium 4220,Prodotto Latticini Premium 4220 - descrizione commerciale,Latticini,2.55,10,2.81,1,2026-01-07 09:25:01
4221,8873649114670,Prodotto Igiene Convenienza 4221,Prodotto Igiene Convenienza 4221 - descrizione commerciale,Igiene,1.35,10,1.49,1,2026-01-13 09:25:01
4222,8408780334860,Prodotto Panetteria Tradizionale 4222,Prodotto Panetteria Tradizionale 4222 - descrizione commerciale,Panetteria,2.07,10,2.28,1,2026-01-19 09:25:01
4223,8736937235686,Prodotto Alimentari Premium 4223,Prodotto Alimentari Premium 4223 - descrizione commerciale,Alimentari,3.73,10,4.1,1,2026-01-20 09:25:01
4224,8786045462083,Prodotto Casa Classico 4224,Prodotto Casa Classico 4224 - descrizione commerciale,Casa,7.51,10,8.26,1,2026-01-14 09:25:01
4225,8717625998090,Prodotto Bevande Premium 4225,Prodotto Bevande Premium 4225 - descrizione commerciale,Bevande,1.67,10,1.84,1,2026-01-29 09:25:01
4226,8323837704655,Prodotto Panetteria Extra 4226,Prodotto Panetteria Extra 4226 - descrizione commerciale,Panetteria,2.43,10,2.67,1,2026-01-05 09:25:01
4227,8582459293677,Prodotto Casa Classico 4227,Prodotto Casa Classico 4227 - descrizione commerciale,Casa,4.8,10,5.28,1,2026-01-30 09:25:01
4228,8436314834543,Prodotto Casa Bio 4228,Prodotto Casa Bio 4228 - descrizione commerciale,Casa,1.62,10,1.78,1,2026-01-14 09:25:01
4229,8633728132763,Prodotto Alimentari Classico 4229,Prodotto Alimentari Classico 4229 - descrizione commerciale,Alimentari,3.7,10,4.07,1,2026-01-28 09:25:01
4230,8974286289001,Prodotto Latticini Extra 4230,Prodotto Latticini Extra 4230 - descrizione commerciale,Latticini,4.14,10,4.55,1,2026-01-10 09:25:01
4231,8267785769561,Prodotto Igiene Formato Famiglia 4231,Prodotto Igiene Formato Famiglia 4231 - descrizione commerciale,Igiene,7.86,10,8.65,1,2026-01-24 09:25:01
4232,8735231509500,Prodotto Casa Classico 4232,Prodotto Casa Classico 4232 - descrizione commerciale,Casa,5.8,10,6.38,1,2026-01-21 09:25:01
4233,8279760703186,Prodotto Latticini Extra 4233,Prodotto Latticini Extra 4233 - descrizione commerciale,Latticini,3.66,10,4.03,1,2026-01-20 09:25:01
4234,8501168125171,Prodotto Casa Integrale 4234,Prodotto Casa Integrale 4234 - descrizione commerciale,Casa,1.62,10,1.78,1,2026-01-09 09:25:01
4235,8370134760844,Prodotto Casa Integrale 4235,Prodotto Casa Integrale 4235 - descrizione commerciale,Casa,5.92,10,6.51,1,2026-01-12 09:25:01
4236,8599458469557,Prodotto Surgelati Classico 4236,Prodotto Surgelati Classico 4236 - descrizione commerciale,Surgelati,7.94,10,8.73,1,2026-01-09 09:25:01
4237,8971704192378,Prodotto Bevande Formato Famiglia 4237,Prodotto Bevande Formato Famiglia 4237 - descrizione commerciale,Bevande,2.49,10,2.74,0,2026-01-28 09:25:01
4238,8825482324224,Prodotto Alimentari Formato Famiglia 4238,Prodotto Alimentari Formato Famiglia 4238 - descrizione commerciale,Alimentari,5.75,10,6.33,1,2026-01-25 09:25:01
4239,8169868263684,Prodotto Latticini Formato Famiglia 4239,Prodotto Latticini Formato Famiglia 4239 - descrizione commerciale,Latticini,3.74,10,4.11,1,2026-01-13 09:25:01
4240,8848696060747,Prodotto Casa Extra 4240,Prodotto Casa Extra 4240 - descrizione commerciale,Casa,5.86,10,6.45,1,2026-01-02 09:25:01
4241,8204849019945,Prodotto Surgelati Bio 4241,Prodotto Surgelati Bio 4241 - descrizione commerciale,Surgelati,5.37,10,5.91,1,2026-01-13 09:25:01
4242,8884603812578,Prodotto Alimentari Convenienza 4242,Prodotto Alimentari Convenienza 4242 - descrizione commerciale,Alimentari,5.26,10,5.79,1,2026-01-23 09:25:01
4243,8173443000818,Prodotto Surgelati Classico 4243,Prodotto Surgelati Classico 4243 - descrizione commerciale,Surgelati,6.7,10,7.37,1,2026-01-09 09:25:01
4244,8280262447678,Prodotto Latticini Classico 4244,Prodotto Latticini Classico 4244 - descrizione commerciale,Latticini,4.01,10,4.41,1,2026-01-25 09:25:01
4245,8831687321744,Prodotto Panetteria Extra 4245,Prodotto Panetteria Extra 4245 - descrizione commerciale,Panetteria,4.22,10,4.64,1,2026-01-18 09:25:01
4246,8545957265748,Prodotto Panetteria Integrale 4246,Prodotto Panetteria Integrale 4246 - descrizione commerciale,Panetteria,3.11,10,3.42,0,2026-01-22 09:25:01
4247,8992059617363,Prodotto Panetteria Premium 4247,Prodotto Panetteria Premium 4247 - descrizione commerciale,Panetteria,3.44,10,3.78,1,2026-01-30 09:25:01
4248,8516980749828,Prodotto Bevande Classico 4248,Prodotto Bevande Classico 4248 - descrizione commerciale,Bevande,2.42,10,2.66,1,2026-01-15 09:25:01
4249,8517980102389,Prodotto Casa Formato Famiglia 4249,Prodotto Casa Formato Famiglia 4249 - descrizione commerciale,Casa,2.44,10,2.68,1,2026-01-05 09:25:01
4250,8590482098719,Prodotto Casa Bio 4250,Prodotto Casa Bio 4250 - descrizione commerciale,Casa,3.29,10,3.62,1,2026-01-12 09:25:01
4251,8156082063494,Prodotto Igiene Bio 4251,Prodotto Igiene Bio 4251 - descrizione commerciale,Igiene,3.69,10,4.06,1,2026-01-15 09:25:01
4252,8677077515327,Prodotto Surgelati Tradizionale 4252,Prodotto Surgelati Tradizionale 4252 - descrizione commerciale,Surgelati,4.12,10,4.53,1,2026-01-23 09:25:01
4253,8137981358773,Prodotto Latticini Convenienza 4253,Prodotto Latticini Convenienza 4253 - descrizione commerciale,Latticini,4.97,10,5.47,1,2026-01-04 09:25:01
4254,8883305460257,Prodotto Latticini Formato Famiglia 4254,Prodotto Latticini Formato Famiglia 4254 - descrizione commerciale,Latticini,1.45,10,1.59,1,2026-01-01 09:25:01
4255,8537107534492,Prodotto Alimentari Premium 4255,Prodotto Alimentari Premium 4255 - descrizione commerciale,Alimentari,1.9,10,2.09,0,2026-01-07 09:25:01
